code,complexity,sex_restriction,minimum_age_months,maximum_age_months,description
0303170158,I,I,48,1571,"TRATAMENTO CLÍNICO PARA AVALIAÇÃO DIAGNÓSTICA E ADEQUAÇÃO TERAPÊUTICA, INCLUINDO NECESSIDADES DE SAÚDE DECORRENTES DO USO DE ÁLCOOL E OUTRAS DROGAS"
0303170166,I,I,48,1571,"TRATAMENTO CLÍNICO DE TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDO AO USO DE ÁLCOOL"
0303170174,I,I,48,1571,"TRATAMENTO CLÍNICO DE TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDO AO USO DE CRACK."
0303170182,I,I,48,1571,"TRATAMENTO CLÍNICO DOS TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDO AO USO DAS DEMAIS DROGAS E/OU OUTRAS SUBSTÂNCIAS PSICOATIVAS"
0303170190,I,I,144,1571,"TRATAMENTO EM PSIQUIATRIA DE CURTA PERMANENCIA POR DIA (PERMANENCIA ATÉ 90 DIAS)"
0303170204,I,I,144,1571,"TRATAMENTO EM PSIQUIATRIA POR DIA (COM DURAÇÃO SUPERIOR A 90 DIAS DE INTERNAÇÃO OU REINTERNAÇÃO ANTES DE 30 DIAS)"
0303180013,I,I,0,1571,"TRATAMENTO DE AFECÇÕES ASSOCIADAS AO HIV/AIDS"
0303180030,I,I,0,1571,"TRATAMENTO DE AFECÇÕES DO APARELHO DIGESTIVO EM HIV/AIDS"
0303180048,I,I,0,1571,"TRATAMENTO DE AFECÇÕES DO SISTEMA NERVOSO EM HIV/AIDS"
0303180056,I,I,0,1571,"TRATAMENTO DE AFECÇÕES DO SISTEMA RESPIRATÓRIO EM HIV/AIDS"
0303180064,I,I,0,1571,"TRATAMENTO DE DOENÇAS DISSEMINADAS EM AIDS"
0303180072,I,I,0,1571,"TRATAMENTO DE HIV / AIDS"
0303190019,I,I,0,1571,"TRATAMENTO EM REABILITACAO"
0304010111,I,I,0,1571,"INTERNACAO P/ RADIOTERAPIA EXTERNA (COBALTOTERAPIA / ACELERADOR LINEAR)"
0304010170,I,I,0,239,"NARCOSE DE CRIANÇA (POR PROCEDIMENTO)"
0304010340,I,I,228,1571,"NARCOSE PARA BRAQUITERAPIA (POR PROCEDIMENTO)"
0304010359,I,I,144,1571,"INTERNAÇÃO PARA RADIOTERAPIA ESTEREOTÁXICA DO SISTEMA NERVOSO CENTRAL"
0304010367,I,I,0,1571,"RADIOTERAPIA DE CABEÇA E PESCOÇO"
0304010375,I,I,0,1571,"RADIOTERAPIA DO APARELHO DIGESTIVO"
0304010383,I,I,0,1571,"RADIOTERAPIA DE TRAQUEIA, BRÔNQUIO, PULMÃO, PLEURA E MEDIASTINO"
0304010391,I,I,0,1571,"RADIOTERAPIA DE OSSOS/CARTILAGENS/PARTES MOLES"
0304010405,I,I,0,1571,"RADIOTERAPIA DE PELE"
0304010413,I,I,0,1571,"RADIOTERAPIA DE MAMA"
0304010421,I,I,0,1571,"RADIOTERAPIA DE CÂNCER GINECOLÓGICO"
0304010430,I,I,144,1571,"BRAQUITERAPIA GINECOLÓGICA"
0304010448,I,I,144,1571,"RADIOTERAPIA DE PÊNIS"
0304010456,I,I,480,1571,"RADIOTERAPIA DE PRÓSTATA"
0304010464,I,I,480,1571,"BRAQUITERAPIA DE PRÓSTATA"
0304010472,I,I,0,1571,"RADIOTERAPIA DO APARELHO URINÁRIO"
0304010480,I,I,0,1571,"RADIOTERAPIA DE OLHOS E ANEXOS"
0304010499,I,I,0,1571,"BRAQUITERAPIA OFTÁLMICA"
0304010502,I,I,0,1571,"RADIOTERAPIA DE SISTEMA NERVOSO CENTRAL"
0304010510,I,I,0,1571,"RADIOTERAPIA ESTEREOTÁXICA"
0304010529,I,I,0,1571,"RADIOTERAPIA DE METÁSTASE EM SISTEMA NERVOSO CENTRAL"
0304010537,I,I,0,1571,"RADIOTERAPIA DE PLASMOCITOMA / MIELOMA / METÁSTASES EM OUTRAS LOCALIZAÇÕES"
0304010545,I,I,0,1571,"RADIOTERAPIA DE CADEIA LINFÁTICA"
0304010553,I,I,0,1571,"RADIOTERAPIA DE LINFOMA E LEUCEMIA"
0304010561,I,I,0,1571,"RADIOTERAPIA EM CORPO INTEIRO"
0304010570,I,I,0,1571,"RADIOTERAPIA DE QUELOIDE E GINECOMASTIA"
0304010588,I,I,0,1571,"RADIOTERAPIA DE DOENÇA BENIGNA"
0304010596,I,I,0,1571,"INTERNAÇÃO PARA BRAQUITERAPIA"
0304020010,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE COLON AVANÇADO -1ª LINHA"
0304020028,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE COLON AVANÇADO - 2ª LINHA"
0304020036,I,I,228,1571,"HORMONIOTERAPIA DO ADENOCARCINOMA DE ENDOMÉTRIO AVANÇADO"
0304020044,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTÔMAGO AVANÇADO"
0304020052,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE PÂNCREAS AVANÇADO"
0304020060,I,I,228,1571,"HORMONIOTERAPIA DO ADENOCARCINOMA DE PRÓSTATA AVANÇADO - 2ª LINHA"
0304020079,I,I,228,1571,"HORMONIOTERAPIA DO ADENOCARCINOMA DE PRÓSTATA AVANÇADO - 1ª LINHA"
0304020087,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE PRÓSTATA RESISTENTE A HORMONIOTERAPIA"
0304020095,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE RETO AVANÇADO -1ª LINHA"
0304020109,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE RETO AVANÇADO - 2ª LINHA"
0304020117,I,I,228,1571,"QUIMIOTERAPIA DO APUDOMA/TUMOR NEUROENDÓCRINO AVANÇADO"
0304020125,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE ADRENAL AVANÇADO"
0304020133,I,I,0,1571,"QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO -1ª LINHA"
0304020141,I,I,0,1571,"QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO - 2ª LINHA"
0304020150,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE NASOFARINGE AVANÇADO"
0304020168,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE RIM AVANÇADO"
0304020176,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE / ADENOCARCINOMA DE ESÔFAGO AVANÇADO"
0304020184,F,F,228,1571,"QUIMIOTERAPIA DA NEOPLASIA MALIGNA AVANÇADA DO COLO OU DO CORPO UTERINO AVANÇADO, VULVA E VAGINA."
0304020192,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE DE CANAL ANAL/ MARGEM ANAL AVANÇADO"
0304020206,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE DE CABEÇA E PESCOÇO AVANÇADO"
0304020214,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CÉLULAS NÃO PEQUENAS AVANÇADO"
0304020222,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA PULMONAR INDIFERENCIADO DE CÉLULAS PEQUENAS AVANÇADO"
0304020230,I,I,228,1571,"QUIMIOTERAPIA DO MELANOMA MALIGNO AVANÇADO"
0304020249,I,I,228,1571,"QUIMIOTERAPIA DE METÁSTASE DE ADENOCARCINOMA DE ORIGEM DESCONHECIDA"
0304020257,I,I,228,1571,"QUIMIOTERAPIA DE METÁSTASE DE CARCINOMA EPIDERMÓIDE/CARCINOMA NEUROENDOCRINO DE ORIGEM DESCONHECIDA"
0304020265,I,I,228,1571,"QUIMIOTERAPIA DE METÁSTASE DE NEOPLASIA MALIGNA INDIFERENCIADA DE ORIGEM DESCONHECIDA"
0304020273,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DE TUBA UTERINA AVANÇADA -1ª LINHA."
0304020281,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DE TUBA UTERINA AVANÇADA - 2ª LINHA)"
0304020290,I,I,228,1571,"QUIMIOTERAPIA DE SARCOMA DE PARTES MOLES AVANÇADO"
0304020303,I,I,228,1571,"QUIMIOTERAPIA DE SARCOMA ÓSSEO AVANÇADO"
0304020311,I,I,228,1571,"QUIMIOTERAPIA DO TUMOR DO ESTROMA GASTROINTESTINAL AVANÇADO"
0304020320,I,I,228,1571,"QUIMIOTERAPIA DE TUMOR DO SISTEMA NERVOSO CENTRAL AVANÇADO"
0304020338,I,I,0,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO - 2ª LINHA"
0304020346,I,I,0,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO- 1ª LINHA"
0304020362,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE TIREOIDE AVANÇADO"
0304020370,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE PÊNIS AVANÇADO"
0304020389,I,I,228,1571,"QUIMIOTERAPIA DE CARCINOMA DO FÍGADO OU DO TRATO BILIAR AVANÇADO"
0304020397,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA MALIGNA DO TIMO AVANÇADA"
0304020400,I,I,228,1571,"QUIMIOTERAPIA DE CARCINOMA UROTELIAL AVANÇADO"
0304020419,I,I,0,1571,"POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO  1ª LINHA"
0304020427,I,I,0,1571,"MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO  1ª LINHA"
0304020435,I,I,0,1571,"POLIQUIMIOTERAPIA COM DUPLO ANTI HER-2 DO CARCINOMA DE MAMA HER-2 POSITIVO 1ª LINHA"
0304020443,I,I,0,1571,"BLOQUEIO COM DUPLO ANTI-HER-2 DOCARCINOMA DE MAMA HER-2 POSITIVOAVANÇADO/METASTÁTICO - 1ª LINHA"
0304020451,I,I,192,1571,"TERAPIA ANTINEOPLÁSICA SISTÊMICA DO CÂNCER DE MAMA AVANÇADO COM INIBIDOR CDK 4/6  1ª LINHA"
0304020460,I,I,192,1571,"TERAPIA ANTINEOPLÁSICA SISTÊMICA DO CÂNCER DE MAMA AVANÇADO COM INIBIDOR CDK 4/6  2ª LINHA"
0304020478,I,I,192,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO COM ANTIESTROGÊNICO SUPRESSOR DOS RECEPTORES DE ESTROGÊNIO - 1ª LINHA"
0304020486,I,I,192,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO COM ANTIESTROGÊNICO SUPRESSOR DOS RECEPTORES DE ESTROGÊNIO - 2ª LINHA"
0304020494,I,I,192,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO COM ANÁLOGO SINTÉTICO DO LHRH / GNRH"
0304030015,I,I,228,1571,"QUIMIOTERAPIA DE DOENÇA LINFOPROLIFERATIVA RARA -1ª LINHA."
0304030023,I,I,228,1571,"QUIMIOTERAPIA DE DOENÇA LINFOPROLIFERATIVA RARA - 2ª LINHA"
0304030031,I,I,228,1571,"QUIMIOTERAPIA DE DOENÇA MIELOPROLIFERATIVA RARA - 1ª LINHA"
0304030040,I,I,228,1571,"QUIMIOTERAPIA DE DOENÇA MIELOPROLIFERATIVA RARA - 2ª LINHA."
0304030058,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA LINFOCITICA CRONICA - 1ª LINHA."
0304030066,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA LINFOCITICA CRONICA - 2ª LINHA."
0304030074,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA QUALQUER FASE - CONTROLE SANGÜINEO"
0304030082,I,I,228,1571,"QUIMIOTERAPIA DA LEUCEMIA MIELÓIDE CRÔNICA EM FASE BLÁSTICA - MARCADOR POSITIVO - 2ª LINHA."
0304030090,I,I,228,1571,"QUIMIOTERAPIA DA LEUCEMIA MIELÓIDE CRÔNICA EM FASE BLASTICA - MARCADOR POSITIVO - SEM FASE CRÔNICA OU DE TRANSFORMAÇÃO ANTERIOR (1ª LINHA)."
0304030104,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA MIELÓIDE CRÔNICA EM FASE BLÁSTICA - MARCADOR POSITIVO-3ª LINHA"
0304030112,I,I,228,1571,"QUIMIOTERAPIA DA LEUCEMIA MIELÓIDE CRÔNICA EM FASE CRÔNICA - MARCADOR POSITIVO - 1ª LINHA."
0304030120,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA MIELÓIDE CRÔNICA EM FASE CRÔNICA - MARCADOR POSITIVO - 3ª LINHA"
0304030139,I,I,228,1571,"QUMIOTERAPIA DE LEUCEMIA MIELÓIDE CRÔNICA EM FASE DE TRANSFORMAÇÃO - MARCADOR POSITIVO - 3ª LINHA"
0304030147,I,I,228,1571,"QUIMIOTERAPIA DA LEUCEMIA MIELÓIDE CRÔNICA EM FASE DE TRANSFORMAÇÃO - MARCADOR POSITIVO - 2ªLINHA"
0304030155,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA MIELÓIDE CRÔNICA EM FASE DE TRANSFORMAÇÃO - MARCADOR POSITIVO - SEM FASE CRONICA ANTERIOR (1ª LINHA)"
0304030163,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN DE BAIXO GRAU DE MALIGNIDADE (1ª LINHA)"
0304030171,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN DE BAIXO GRAU DE MALIGNIDADE - 2ªLINHA"
0304030180,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA DE CÉLULAS PLASMÁTICAS - 1ª LINHA."
0304030198,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA DE CÉLULAS PLASMÁTICAS - 2ª LINHA."
0304030201,I,I,228,1571,"QUIMIOTERAPIA DA TRICOLEUCEMIA - 2ª LINHA"
0304030210,I,I,228,1571,"QUIMIOTERAPIA DE TRICOLEUCEMIA - 1ªLINHA."
0304030228,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA MIELÓIDE CRÔNICA EM FASE CRÔNICA - MARCADOR POSITIVO - 2ª LINHA"
0304030236,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA FOLICULAR- 1ª LINHA"
0304030244,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA FOLICULAR - 2ª LINHA"
0304030252,I,I,228,1571,"QUIMIOTERAPIA DE MIELOMA MÚLTIPLO  1ª LINHA"
0304030260,I,I,228,1571,"QUIMIOTERAPIA DE MIELOMA MÚLTIPLO  2ª LINHA"
0304040010,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE RETO (PRÉVIA)"
0304040029,I,I,0,1571,"QUIMIOTERAPIA DO CARCINOMA DE MAMA (PRÉVIA)"
0304040045,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE / ADENOCARCINOMA DO COLO UTERINO"
0304040053,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE DE RETO/ CANAL ANAL/ MARGEM ANAL"
0304040061,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE DE SEIO PARA-NASAL/ LARINGE / HIPOFARINGE/ OROFARINGE /CAVIDADE ORAL"
0304040070,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE BEXIGA"
0304040088,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA DE NASOFARINGE"
0304040096,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CÉLULAS NÃO PEQUENAS (PRÉVIA)"
0304040100,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA PULMONAR INDIFERENCIADO DE CÉLULAS PEQUENAS (PRÉVIA)"
0304040118,I,I,228,1571,"QUIMIOTERAPIA DE CARCINOMA EPIDERMÓIDE / ADENOCARCINOMA DE ESÔFAGO"
0304040126,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE VULVA"
0304040134,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DA TUBA UTERINA - 2ª LINHA"
0304040142,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DA TUBA UTERINA - 1ª LINHA"
0304040150,I,I,228,1571,"QUIMIOTERAPIA DE OSTEOSSARCOMA - 2ª LINHA."
0304040169,I,I,228,1571,"QUIMIOTERAPIA DE SARCOMA ÓSSEO / OSTEOSSARCOMA - 1ª LINHA"
0304040177,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTÔMAGO (PRÉ-OPERATÓRIA)"
0304040185,I,I,0,1571,"POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO (PRÉVIA)"
0304040193,I,I,0,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA (PRÉVIA)"
0304040207,I,I,228,1571,"HORMONIOTERAPIA PRÉVIA À RADIOTERAPIA EXTERNA DO ADENOCARCINOMA DE PRÓSTATA"
0304050016,I,I,228,1571,"QUIMIOTERAPIA INTRA-VESICAL"
0304050024,I,I,228,1571,"QUIMIOTERAPIA DE ADENOCARCINOMA DE CÓLON"
0304050032,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE RETO (ADJUVANTE)"
0304050040,I,I,0,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO I"
0304050067,I,I,0,1571,"QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO III"
0304050075,I,I,0,1571,"QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO II"
0304050113,I,I,0,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO III"
0304050121,I,I,0,1571,"HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO II"
0304050130,I,I,0,1571,"QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO I"
0304050172,I,I,228,1571,"QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CÉLULAS NÃO PEQUENAS (ADJUVANTE)"
0304050180,I,I,228,1571,"QUIMIOTERAPIA DE CARCINOMA PULMONAR INDIFERENCIADO DE CÉLULAS PEQUENAS (ADJUVANTE)"
0304050202,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DA TUBA UTERINA"
0304050210,I,I,228,1571,"QUIMIOTERAPIA DO OSTEOSSARCOMA"
0304050229,I,I,228,1571,"QUIMIOTERAPIA DE SARCOMA DE PARTES MOLES DE EXTREMIDADE"
0304050253,I,I,228,1571,"QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTÔMAGO (PÓS OPERATÓRIA)"
0304050261,I,I,0,1571,"POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO I (ADJUVANTE)"
0304050270,I,I,0,1571,"POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO II (ADJUVANTE)"
0304050288,I,I,0,1571,"POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO III (ADJUVANTE)"
0304050296,I,I,0,1571,"MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO I (ADJUVANTE)"
0304050300,I,I,0,1571,"MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO II (ADJUVANTE)"
0304050318,I,I,0,1571,"MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO III (ADJUVANTE)"
0304050326,I,I,228,1571,"QUIMIOTERAPIA DE MELANOMA MALÍGNO"
0304050334,I,I,228,1331,"QUIMIOTERAPIA DE TUMOR DO ESTROMA GASTRO INTESTINAL"
0304050342,I,I,228,1571,"HORMONIOTERAPIA ADJUVANTE À RADIOTERAPIA EXTERNA DO ADENOCARCINOMA DE PRÓSTATA"
0304050350,I,I,192,1571,"TERAPIA ANTINEOPLÁSICA SISTÊMICA DO CÂNCER DE MAMAHER-2 POSITIVO OPERADO EM ESTÁDIO III E COM DOENÇA RESIDUAL (ADJUVANTE)"
0304060011,I,I,228,1571,"QUIMIOTERAPIA DA DOENÇA DE HODGKIN - 1ª LINHA"
0304060038,I,I,228,1571,"QUIMIOTERAPIA DA DOENÇA DE HODGKIN - 2ª LINHA"
0304060046,I,I,228,1571,"QUIMIOTERAPIA DA DOENÇA DE HODGKIN - 3ª LINHA"
0304060070,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA / LINFOMA DE BURKITT - 1ª LINHA"
0304060089,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT - 2ª LINHA"
0304060097,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/ LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT 3ª LINHA"
0304060100,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA AGUDA/MIELODISPLASIA/ LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT - 4ª LINHA"
0304060119,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN GRAU INTERMEDIÁRIO OU ALTO - 2ª LINHA"
0304060127,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN GRAU INTERMEDIÁRIO OU ALTO - 3ª LINHA"
0304060135,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN DE GRAU DE MALIGNIDADE INTERMEDIÁRIO OU ALTO - 1ª LINHA"
0304060151,I,I,228,1571,"QUIMIOTERAPIA DE TUMOR GERMINATIVO EXTRA-GONADAL"
0304060160,I,I,228,1571,"QUIMIOTERAPIA DE TUMOR GERMINATIVO DE OVÁRIO"
0304060178,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA TROFOBLÁSTICA GESTACIONAL - BAIXO RISCO"
0304060186,I,I,228,1571,"QUIMIOTERAPIA DE NEOPLASIA TROFOBLÁSTICA GESTACIONAL - CORIOCARCINOMA DE BAIXO RISCO PERSISTENTE / ALTO RISCO / RECIDIVA"
0304060208,I,I,228,1571,"QUIMIOTERAPIA DE TUMOR GERMINATIVO DE TESTÍCULO - 1ª LINHA"
0304060216,I,I,228,1571,"QUIMIOTERAPIA DE TUMOR GERMINATIVO DE TESTÍCULO - 2ª LINHA"
0304060224,I,I,228,1571,"QUIMIOTERAPIA DE LINFOMA DIFUSO DE GRANDES CÉLULAS B  1ª LINHA"
0304060232,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA, LINFOMA LINFOBLÁSTICO, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELOCITICA AGUDA - 1ª LINHA - FASES TERAPÊUTICAS INICIAIS..."
0304060240,I,I,228,1571,"QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA , LINFOMA LINFOBLÁSTICO, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELOCITICA AGUDA-1ª LINHA  FASE DE MANUTENÇÃO."
0304070017,I,I,0,299,"QUIMIOTERAPIA DE CANCER NA INFÂNCIA E ADOLESCÊNCIA - 1ª LINHA"
0304070025,I,I,0,299,"QUIMIOTERAPIA DE CANCER NA INFÂNCIA E ADOLESCÊNCIA - 2ª LINHA"
0304070033,I,I,0,299,"QUIMIOTERAPIA DE CÂNCER NA INFÂNCIA E ADOLESCÊNCIA - 4ª LINHA"
0304070041,I,I,0,299,"QUIMIOTERAPIA DE CÂNCER NA INFÂNCIA E ADOLESCÊNCIA - 3ª LINHA"
0304070050,I,I,0,299,"QUIMIOTERAPIA DE ALTA DOSE DE OSTEOSSARCOMA NA INFÂNCIA E ADOLESCÊNCIA"
0304070068,I,I,0,299,"QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA , LINFOMA LINFOBLÁSTICO, LEUCEMIA MIELOIDE AGUDA ,E LEUCEMIA PROMIELOCÍTICA AGUDA NA INFÂNCIA E ADOLESCÊNCIA.- 1ª LINHA  FASES TERAPÊUTICAS INICIAIS."
0304070076,I,I,0,299,".QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELOCÍTICA AGUDA NA INFÂNCIA E ADOLESCÊNCIA - 1ª LINHA - FASE DE MANUTENÇÃO"
0304070084,I,I,0,239,"IMUNOTERAPIA EM CRIANÇA OU ADOLESCENTE COM LEUCEMIA LINFOBLÁSTICA AGUDA (LLA) B"
0304070092,I,I,0,239,"CUIDADOS COM O MATERIAL DE SUPORTE PARA INFUSÃO DE IMUNOTERAPIA COM MOLÉCULA BISESPECÍFICA ATIVADORA DE CÉLULAS T PARA LEUCEMIA LINFOBLÁSTICA AGUDA (LLA) B DERIVADA PEDIÁTRICA EM PRIMEIRA RECIDIVA MEDULAR DE ALTO RISCO (POR TROCA DE BOLSA)"
0304080012,I,I,0,1571,"FATOR ESTIMULANTE DO CRESCIMENTO DE COLÕNIAS DE GRANULÓCITOS / MACRÓFAGOS"
0304080020,I,I,0,1571,"INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA"
0304080039,I,I,0,1571,"INTERNAÇÃO P/ QUIMIOTERAPIA DE LEUCEMIAS AGUDAS / CRÔNICAS AGUDIZADAS"
0304080047,I,I,0,1571,"QUIMIOTERAPIA INTRA-ARTERIAL"
0304080055,I,I,0,1571,"QUIMIOTERAPIA INTRA-TECAL"
0304080063,I,I,228,1571,"QUIMIOTERAPIA INTRACAVITARIA"
0304080071,I,I,0,1571,"INIBIDOR DA OSTEÓLISE"
0304080080,I,I,0,239,"IMUNOTERAPIA COM MOLÉCULA BISPECÍIFICA ATIVADORA DE CÉLULAS T PARA LEUCEMIA LINFOBLÁSTICA AGUDA (LLA) B DERIVADA PEDIÁTRICA EM PRIMEIRA RECIDIVA MEDULAR DE ALTO RISCO (POR FRASCO AMPOLA)"
0304090018,I,I,0,1571,"IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (150 MCI)"
0304090026,I,I,0,1571,"IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (100 MCI)"
0304090034,I,I,0,1571,"IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (200 MCI)"
0304090042,I,I,0,1571,"IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (250 MCI)"
0304090050,I,I,0,1571,"IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 30mCi)"
0304090069,I,I,0,1571,"IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 50mCi)"
0304100013,I,I,0,1571,"TRATAMENTO DE INTERCORRÊNCIAS CLÍNICAS DE PACIENTE ONCOLÓGICO"
0304100021,I,I,0,1571,"TRATAMENTO CLÍNICO DE PACIENTE ONCOLÓGICO"
